insert into student (first_name, last_name, gender, age, telephone, scores) values ('Slade', 'Delacroux', 'Male', 58, '9222866088', 92);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Farlay', 'De Roos', 'Male', 49, '6262825312', 43);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Orelle', 'Vaskov', 'Female', 67, '7773711585', 74);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Niki', 'Kelberman', 'Male', 68, '2700504534', 42);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Washington', 'Neilson', 'Male', 25, '0091842506', 40);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Blancha', 'Holah', 'Female', 79, '3030109194', 72);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Michail', 'Nutbean', 'Male', 43, '1404087745', 80);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Isabeau', 'Josskoviz', 'Female', 78, '7024938528', 68);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Roth', 'Greaterex', 'Male', 83, '8545167369', 21);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Cy', 'Gaydon', 'Male', 1, '9605893614', 18);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Vince', 'Govey', 'Male', 35, '7474913585', 24);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Henderson', 'Mechi', 'Male', 61, '4326008741', 49);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Constantine', 'Marde', 'Male', 87, '2719285358', 39);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Isak', 'Trevallion', 'Male', 28, '0089942167', 22);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Bryanty', 'Mebius', 'Male', 41, '2878054563', 94);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Scarlet', 'Boden', 'Female', 30, '5893706730', 87);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Emalee', 'Coltan', 'Female', 98, '2354772181', 6);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Alick', 'Hulatt', 'Male', 99, '9146059733', 100);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Leupold', 'Pendrid', 'Male', 68, '9576906881', 61);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Cecily', 'Yelyashev', 'Female', 69, '4514228680', 26);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Corella', 'Skeat', 'Female', 98, '3675590968', 55);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Joan', 'Rowat', 'Female', 41, '1535440678', 96);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Allie', 'Harmond', 'Male', 39, '7499964388', 92);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Blakeley', 'Durnian', 'Female', 52, '1044937254', 79);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Frederick', 'Dwelly', 'Male', 19, '1915197856', 3);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Elsworth', 'Villiers', 'Male', 37, '8842113921', 43);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Georges', 'Carwithan', 'Male', 74, '6147805606', 65);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Dosi', 'Keohane', 'Female', 15, '5643603519', 68);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Ellie', 'Kiraly', 'Female', 12, '9704953119', 21);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Eba', 'Clarkin', 'Female', 86, '5139178966', 23);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Rodney', 'Wyeld', 'Male', 46, '7805508488', 8);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Marijn', 'Drackford', 'Male', 42, '8459778320', 66);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Jo-anne', 'D''Angeli', 'Female', 3, '8260788500', 73);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Gwendolyn', 'Eim', 'Female', 19, '6447941017', 24);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Kyle', 'Folca', 'Male', 71, '4881741233', 76);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Sammy', 'Carrane', 'Female', 47, '4575928119', 46);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Diane', 'Farquar', 'Female', 90, '0248792555', 98);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Desiree', 'Brabban', 'Female', 62, '9382381848', 88);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Lief', 'Raleston', 'Male', 23, '5070100823', 96);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Alastair', 'Waterhous', 'Male', 99, '3600954601', 69);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Cull', 'Matton', 'Male', 88, '1366896688', 33);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Cleve', 'Clewlow', 'Male', 70, '3766027751', 39);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Keefer', 'Stooders', 'Male', 21, '7904329522', 57);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Fran', 'Normant', 'Male', 7, '4980463495', 54);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Sheelagh', 'Devoy', 'Female', 98, '8177977288', 98);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Freda', 'MacKnocker', 'Female', 78, '8025586294', 71);
